"","word","frequency"
"81819","gib",2
"91764","hallo",2
"112932","hymne",2
"122295","irgendjemand",2
"132155","käfer",2
"142080","karl",2
"152030","könne",2
"162004","lust",2
"181890","nochmal",2
"191816","parteivorsitzende",2
"201799","rosenstolz",2
"212317","sagt",2
"241785","sonne",2
"251663","vielleicht",2
"271402","vorstellen",2
"112933","",1
"210773","#nationalhymne",2
"34777","anlass",2
"52243","gegebenem",2
"210774","anmut",2
"52244","europawahl",2
"62077","geküsst",2
"71907","gen",2
"81820","glutroten",2
"91765","highlight",2
"101836","horizont",2
"122296","kleines",2
"132156","mäandernd",2
"142081","parteiprogramm",2
"152031","sanfter",2
"162005","segelboot",2
"171886","sehnsucht",2
"181891","süden",2
"191817","unserem",2
"112934","",1
"210775","absolvieren",2
"34778","altmaier",2
"52245","darf",2
"71908","energiegeladenen",2
"81821","erneuerbare",2
"101837","freitag",2
"112935","fühle",2
"122297","gestern",2
"132157","gezofft",2
"142082","hach",2
"162006","lebendig",2
"171887","maybrit",2
"201800","peter",2
"212318","richtig",2
"222084","schön",2
"241786","talkshowauftritte",2
"261529","wünsche",2
"112936","",1
"42467","chrissi",2
"52246","dicke",2
"62078","economy",2
"101838","folgeempfehlung",2
"112937","freitag",2
"152032","jugendbewegung",2
"171888","lindner",2
"181892","möchte",2
"191818","mondays",2
"212319","spannend",2
"222085","teil",2
"231903","trotzdem",2
"112938","",1
"210776","alte",4
"52247","dafür",2
"62079","darüber",2
"81822","gerade",2
"91766","grünen",2
"101839","ja",4
"112939","kommen",2
"132158","männer",2
"152033","rührung",2
"162007","schon",2
"181893","stehen",2
"191819","tränen",2
"222086","vielleicht",2
"241787","weinemänner",2
"251664","weiße",2
"112940","

",2
"210777","#fivejobsihavehad",2
"62080","literat
",2
"81823","schnuckis",2
"91767","sexsymbol
",2
"101840","struwwelpeter
",2
"132159","weltretter
",2
"142083","wünscht",2
"112941","

baum

grün",2
"210778","#tagdesbaumes",2
"34779","äste",2
"42468","baum
symbiose",2
"52248","da
haus",2
"91768","ganze
vogelschar
liebevoll
wie",2
"101841","gedicht",2
"112942","grüner",2
"122298","h

blüten",2
"132160","h

spendet",2
"142084","immer",2
"152034","kraft",2
"171889","natur
robert",2
"181894","pur",2
"191820","robert",4
"201801","robust",2
"212320","star
unverzichtbar
wie",2
"222087","stark
für",2
"231904","traum
retter",2
"241788","umweltliebende
ein",2
"112943","#palmer",2
"210779","ämter",2
"34780","äußerungen",2
"42469","beschlossen",2
"52249","boris",2
"81824","eigene",2
"101842","enteignen",2
"122299","ganz",2
"132161","gegenzug",2
"142085","gesellschaft",2
"162008","heimischen",2
"222088","modelleisenbahn",2
"231905","nachbauen",2
"241789","schenken",2
"291198","wegen",2
"30967","wohnzimmer",2
"112944","",1
"42470","bekommen",2
"52250","bildchen",2
"62081","bitte",2
"71909","coole",2
"91769","falls",2
"112945","habt",2
"122300","hoffe",2
"152035","lustige",2
"171890","ostermusikvideos",2
"181895","ostern",2
"212321","whatsappstatus",2
"112946","",1
"42471","eigene",2
"62082","heißen",2
"71910","leute",6
"101843","netflix",2
"112947","plot",2
"122301","produzieren",2
"142086","serie",2
"222089","wurde",2
"231906","zeit",2
"42472","bürgerinitiative",2
"52251","darf",2
"112948","einzige",2
"142087","fängt",2
"162009","helden",2
"171891","hey",2
"201802","initiative",2
"212322","ja",4
"222090","juli",2
"231907","klein",2
"241790","mal",2
"281334","mitglied",2
"291199","name",2
"311450","politisiert",2
"321207","rob",2
"34781","silbermond",2
"36269","sperrig",2
"37194","topf",2
"411002","werfen",2
"112949","a",2
"210780","day",2
"52252","jesus",2
"62083","karfreitag",2
"71911","mal",2
"112950","veggieday",2
"122302","verbindet",2
"142088","what",2
"112951","",1
"210781","#froheostern",2
"34782","accessoire",2
"112952","einfach",2
"132162","freut",2
"152036","geschenk",2
"162010","groß",2
"171892","großen",2
"181896","grünkohl",2
"191821","gut",2
"201803","klein",2
"212323","liebsten",2
"222091","mal",2
"261530","ostern",2
"271403","sieht",2
"281335","suche",2
"291200","tipp",2
"30968","ufc",2
"321208","verboten",2
"331052","verschenken",2
"112953","",1
"210782","balenciaga",2
"34783","down",2
"42473","earth",2
"52253","flexe",2
"71912","jacke",2
"91770","kuhmist",2
"101844","neue",2
"112954","stehe",2
"122303","to",2
"132163","trzd",2
"112955","#tanzverbot",2
"210783","abballern",2
"34784","breakdancenummer",2
"42474","cem",2
"62084","gartenfete",2
"71913","grillen",2
"112956","kleine",2
"122304","kleinen",2
"132164","kommen",2
"152037","morgen",2
"162011","pastinakenbrennnesselburger",2
"171893","richtig",2
"181897","trotz",2
"191822","trotzdem",2
"201804","übrigens",2
"222092","vorbereitet",2
"231908","wer",2
"112957","#tanzverbot",2
"52254","clubs",2
"91771","durchsetzen",2
"122305","enteignung",2
"132165","fordere",2
"142089","führender",2
"171894","kopf",2
"191823","rh",2
"201805","sofortiges",2
"212324","sowie",2
"222093","tanzen",2
"231909","tanzverbots",2
"241791","verbot",4
"251665","verbotspartei",2
"112958","",1
"210784","investigativ",2
"112959","",1
"210785","bingo",2
"62085","läuft",2
"81825","traumschiff",2
"91772","tv",2
"122306","vorbei",2
"142090","wiederholung",2
"112960","",1
"210786","#haback",2
"34785","dürft",2
"42475","entscheiden",2
"62086","eurobert",2
"81826","habeck",2
"101845","immer",2
"112961","leute",2
"122307","liebe",2
"112962","
ufufufa",2
"34786","bart",2
"42476","community",2
"62087","danke",2
"101846","follower",2
"112963","freude",2
"122308","frühling",2
"142091","gedeiht",2
"152038","geschossen",2
"162012","gleich",2
"171895","grünt",2
"201806","liebe",2
"222094","paar",2
"241792","stoppeln",2
"112964","#haback",2
"210787","#habeck",2
"42477","enteignen",2
"62088","laden",2
"71914","twitter",2
"81827","übernehme",2
"112965","",1
"210788","eigentlich",2
"42478","ufe",2
"52255","warum",2
"34787","bukowski",2
"42479","ca",2
"52256","charles",2
"71915","dylan",2
"81828","folksongs",2
"91773","füllen",2
"101847","heute",2
"122309","irgendwo",2
"132166","kölner",2
"142092","lanxessarena",2
"152039","mal",2
"171896","meint",2
"191824","musik",2
"222095","obama",2
"241793","politischen",2
"251666","reden",2
"261531","rolf",2
"271404","selbstkomponierten",2
"281336","texte",2
"291201","traum",2
"311451","unsicher",2
"34788","zuckowski",2
"112966","",1
"34789","haback",2
"52257","schon",2
"62089","ufe",2
"210789","mache",2
"42480","schluss",2
"52258","twitter",2
"112967","#annewill",2
"42481","annalena",2
"62090","bekommt",2
"91774","davon",4
"122310","greta",4
"132167","grünendreierspitze",2
"142093","haseloff",2
"152040","heute",2
"191825","nacht",2
"201807","neben",2
"212325","reiner",2
"222096","reiten",2
"231910","retten",2
"241794","schon",2
"251667","sitzen",2
"261532","sonnenuntergang",2
"271405","thunberg",2
"281337","träumen",2
"291202","träumt",2
"30969","trotzdem",2
"321209","wattenmeer",2
"331053","welt",2
"34790","wen",2
"112968","",1
"210790","

ein",2
"34791","anne",2
"62091","bewegung",2
"122311","gefeiert",2
"132168","greta",2
"142094","große",2
"152041","grüne",2
"171897","internetphänomen",2
"191826","jungen",2
"201808","kämpft",2
"212326","leuten",2
"222097","losgetreten",2
"231911","millionen",2
"251668","neben",2
"271406","sonntag",2
"281338","thunberg",2
"291203","umwelt",2
"210791","beliebtester",2
"42482","bisschen",2
"62092","deutschlands",2
"91775","politiker",2
"122312","überrascht",4
"132169","ufd",2
"34792","ballert",2
"42483","bericht",2
"91776","egal",2
"101848","geht",2
"122313","literarisch",2
"132170","literaturnobelpreis",2
"142095","mueller",2
"162013","nen",2
"191827","robert",4
"201809","tja",2
"212327","ufe",2
"222098","wohl",2
"231912","wüsste",2
"241795","ziemlich",2
"34793","drehe",2
"42484","ehrensache",2
"71916","entschieden",2
"81829","fahrrad",2
"91777","fernsehbusiness",2
"101849","gehe",2
"112969","hasselhoff",2
"122314","heute",2
"152042","ja",2
"162014","knight",2
"191828","persönlich",2
"201810","politik",2
"212328","riderneuauflage",2
"222099","rolle",2
"231913","sprechenden",2
"241796","übernehmen",2
"112970","#helmerettenleben",2
"34794","andi",2
"42485","dafür",2
"91778","meint",2
"101850","scheuer",2
"122315","unterwäsche",2
"132171","verkehrsminister",2
"152043","werben",2
"162015","zurücktritt",2
"112971","",1
"210792","#haback",2
"62093","kommt",2
"71917","mitgebracht",2
"91779","schnell",2
"101851","selbstgebackene",2
"112972","vorbei",2
"122316","walnusskekse",2
"210793","brexit",2
"52259","haare",2
"62094","hofreiter",2
"91780","lässt",2
"101852","ps",2
"112973","rapunzel",4
"132172","toni",2
"142096","vollzogen",2
"152044","wachsen",2
"112974","abstimmung",2
"210794","ahnt",2
"34795","bedeutet",2
"42486","brexitverhandlungen",2
"142097","schicksalhafte",2
"152045","trinke",2
"162016","ufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufaufa",2
"181898","vielleicht",2
"201811","wochenende",2
"212329","zuge",2
"112975","#stpatricksday",2
"42487","ganze",2
"52260","grüne",2
"71918","ja",2
"81830","jahr",2
"91781","ufufuf",2
"112976","",1
"42488","aufmerksamkeit",2
"52261","berechtigte",2
"62095","bindet",2
"81831","drüben",2
"122317","faszinierendes",2
"132173","folgen",2
"142098","frage",2
"152046","glaube",2
"191829","lohnt",2
"201812","medium",2
"222100","mögt",2
"231914","ps",2
"241797","pulli",2
"281339","trotzdem",2
"291204","twitter",2
"112977","",1
"52262","hört",2
"71919","ja",2
"101853","uf",2
"112978","#funnyfact",2
"210795","#infodestages",2
"34796","#nostalgie",2
"52263","augen",2
"62096","beck",2
"71920","dannens",2
"112979","erfahren",2
"122318","funny",2
"132174","gwendolyn",2
"142099","handelt",2
"152047","heute",2
"181899","jungen",2
"191830","kucharsky",2
"201813","marieluise",2
"222101","sehe",2
"241798","van",2
"261533","welt",2
"112980","
wenn",2
"210796","blühen",2
"34797","blüten",2
"52264","grün",2
"62097","grünt",2
"71921","habecks",2
"112981","",1
"34798","fragen",2
"42489","gerne",2
"52265","katar",2
"71922","thema",2
"81832","uf",2
"112982","",1
"210797","chance",2
"34799","chrissi",2
"42490","dornige",2
"71923","klimawandel",2
"81833","lindner",2
"112983","",1
"210798","#haback",2
"34800","ähnlichkeit",2
"42491","angst",2
"52266","argh",2
"101854","irgendwie",2
"112984","ja",2
"132175","joschka",2
"142100","junge",2
"171898","schon",2
"181900","strubbelige",2
"201814","zukunft",2
"112985","#fastenzeit",2
"34801","beliebtsein",2
"42492","biocraftbeerstammtisch",2
"71924","einholen",2
"91782","gespräche",2
"101855","habeckfasten",2
"112986","jahr",2
"132176","kollegen",2
"142101","mal",2
"171899","nachteil",2
"191831","ratschläge",2
"201815","tatsächlich",2
"212330","teilnehmen",2
"222102","tiefgründigen",2
"231915","traditionellen",2
"34802","aschermittwoch",2
"52267","contest",2
"101856","eurovision",2
"122319","gehts",2
"132177","grausam",2
"142102","guckt",2
"152048","hey",2
"181901","ja",2
"191832","leute",2
"212331","politevents",2
"222103","politischer",2
"231916","song",2
"241799","trotzdem",2
"210799","höre",2
"52268","twitter

#würdichniesagen",2
"112987","",1
"34803","äußerlichkeiten",2
"52269","bisschen",2
"71925","geknickt",2
"101857","immer",2
"112988","lesen",2
"152049","reduziert",2
"162017","sei",2
"181902","spiegel",2
"212332","verwuschelt",2
"231917","zerknautscht",2
"112989","#einkehrstattannewill",2
"210800","#habeckswortzumsonntag",2
"34804","beschreibt",2
"62098","frage",2
"91783","manchmal",2
"101858","menschlichkeit",2
"122320","positives",2
"132178","sprachgebrauch",2
"142103","unserem",2
"152050","warum",2
"162018","wort",2
"112990","",1
"210801","a",2
"34805","alone",2
"52270","and",2
"62099","at",4
"71926","crossroads
im",2
"81834","home",2
"91784","home
and",2
"101859","i",2
"122321","ive",2
"132179","mind",2
"142104","my",4
"152051","not",2
"162019","on",2
"171900","own",2
"181903","say",2
"191833","tried",2
"201816","tried
to",2
"212333","ufbc",2
"222104","ufbclisten",2
"231918","whats",2
"112991","",1
"210802","#literarischesquartett",2
"62100","auftritt",2
"101860","einsteiger",2
"112992","empfehle",2
"122322","entdecken",2
"162020","literarischen",2
"201817","quartett",2
"212334","reigen",2
"222105","schriftsteller",2
"231919","werke",2
"112993","",1
"210803","abende",2
"34806","blau",2
"52271","eh",2
"81835","klasse",2
"91785","kostüme",2
"101861","lustigsten",2
"112994","mal",2
"152052","soziladys",2
"162021","ufe",2
"112995","bleibt",2
"210804","eins",2
"34807","festhalten",2
"42493","gemeinnützig",2
"52272","habeck",2
"81836","möchte",2
"91786","robert",2
"112996","#weiberfastnacht",2
"42494","aufgedreht",2
"52273","claudi",2
"62101","damen",2
"112997","ganze",2
"122323","grüne",2
"132180","heute",2
"152053","jahr",2
"162022","roth",2
"191834","tag",2
"201818","ufufuf",2
"210805","cem",2
"34808","daniel",2
"81837","grünen",2
"91787","günther",2
"112998","holen",2
"132181","laufen",2
"152054","ne",2
"162023","schaffe",2
"171901","übrigens",2
"181904","wette",2
"112999","annalena",2
"210806","aqua",2
"34809","barbie",2
"42495","darin",2
"91788","fantastic",2
"101862","from",2
"113000","girl",2
"152055","its",2
"162024","kunststoffverherrlichung",2
"171902","lieber",2
"181905","lied",4
"191835","möchte",4
"201819","plastic",2
"212335","ultranervig",2
"222106","verbieten",4
"241800","vorkommt",2
"271407","zeile",2
"42496","hollis",2
"52274","immer",2
"62102","lieblingsbands",2
"71927","mark",2
"91789","musik",2
"101863","namens",2
"122324","rip",2
"142105","talk",4
"162025","wegen",4
"113001","auszuloggen",2
"210807","berti",2
"34810","brav",2
"42497","chrissi",2
"52275","christian",2
"81838","demnächst",2
"101864","kanzler",2
"113002","lernt",2
"122325","lindner",2
"132182","lots",2
"142106","love",2
"152056","mal",2
"171903","of",2
"181906","robert",2
"212336","vizekanzler",2
"222107","vogts",2
"231920","wahr",2
"113003","",1
"210808","#annewill",2
"34811","#roberthabeck",2
"71928","einzuladen",2
"81839","endlich",2
"91790","grünenzentrale",2
"101865","heute",2
"132183","kriege",2
"142107","krisengipfel",2
"210809","#hartaberfairthema",2
"34812","„heimat",2
"42498","alle“",2
"52276","bach",2
"71929","deutsche",4
"81840","deutschland",2
"132184","geht",2
"142108","gesagt",2
"181907","kommenden",2
"222108","offen",2
"241801","runter",2
"251669","sagen",2
"261534","talkshow",2
"113004","",1
"210810","#charity",2
"34813","#stelter",2
"42499","#steltergate",2
"62103","alleine",2
"81841","bernd",2
"132185","geht",2
"142109","gesammelt",2
"152057","grünen",2
"201820","lassen",2
"212337","morgen",2
"231921","sachspende",2
"241802","schweren",2
"251670","stelter",2
"311452","zeit",2
"331054","zugestellt",2
"113005","",1
"34814","beschlussvorlage",2
"42500","dafür",2
"62104","diskutieren",2
"81842","gerade",2
"101866","nächsten",2
"113006","parteitag",2
"122326","pinkeln",2
"132186","rotationsprinzip",2
"142110","titel",2
"152058","udufefbereite",2
"162026","unserem",2
"113007","",1
"210811","#unserliedfuerisrael",2
"34815","artenschutz",2
"62105","claudi",2
"101867","escfavorit",2
"113008","ewiger",2
"122327","feier",2
"142111","gehts",2
"152059","gucken",2
"181908","ralphsiegelhymne",2
"191836","roth",2
"201821","tages",2
"222109","zuhause",2
"113009","#likewerkennt",2
"210812","bundestagsausschusssitzung",2
"34816","chrissi",2
"52277","handy",2
"81843","jan",2
"91791","klingelt",2
"101868","klingelton",2
"113010","krause",2
"122328","laut",2
"132187","lindner",2
"142112","mickie",2
"152060","otze",2
"162027","peinlich",2
"171904","pillemann",2
"181909","ufufuf",2
"201822","voll",2
"113011","",1
"210813","afd",2
"42501","blaue",2
"52278","dachte",2
"91792","gab",2
"101869","gute",2
"122329","nervigste",2
"152061","schlümpfe",2
"162028","singende",2
"181910","wären",2
"191837","zeiten",2
"113012","",1
"210814","anja",2
"34817","büro",2
"62106","digitalpakt",2
"81844","feier",2
"91793","foto",2
"101870","gemacht",2
"122330","heimlich",2
"152062","jej",2
"162029","karliczeks",2
"171905","kommt",2
"181911","tages",2
"113013","#neverforget",2
"210815","alles
das",2
"34818","baum",2
"42502","damals",2
"91794","frei",2
"113014","gehört",2
"122331","gesprochen",2
"132188","gleich",2
"142113","göringeckardt",2
"162030","holz
doch",2
"201823","jungen",2
"212338","katrin",2
"222110","land",2
"231922","landest",2
"241803","leben",2
"271408","seele",2
"311453","stein",2
"321210","stolz

pocahontas",2
"331055","übrigens",2
"36270","wesen
hat",2
"37195","wurde",2
"113015","",1
"34819","echt",2
"42503","entschieden",2
"52279","fakeaccount",2
"62107","herr",2
"91795","kühbacher",2
"101871","meint",2
"122332","mutmaßlich",2
"142114","unterschreiben",2
"113016","",1
"210816","akk",4
"62108","jahr",2
"71930","karneval",4
"81845","mal",2
"101872","putzfrau",2
"122333","verkleide",2
"132189","verkleidet",2
"113017","#tatortkommissar",2
"91796","ja",2
"101873","leute",2
"113018","lieber",2
"122334","mal",2
"152063","ne",2
"162031","sache",2
"171906","schon",2
"181912","sehen",2
"212339","talkshows",2
"222111","tolle",2
"241804","würdet",2
"251671","ziele",2
"261535","zukunft",2
"113019","#believeinyourself",2
"210817","#saturdaywisdom",2
"71931","lerne",2
"81846","mehr",4
"113020","robinalexander",2
"132190","tag",2
"142115","tages",2
"171907","wissen",2
"113021","",1
"210818","again",2
"71932","dinge",2
"81847","eis",2
"91797","essen",2
"101874","forderungen",2
"113022","freien",2
"122335","frühjahrsputz",2
